id=00001; nom=Casque audio; categorie=Accessoires; prix=299 DH; stock=83; fournisseur=CasaDigital; ville_stock=Kenitra
id=06897; nom=Souris sans fil; categorie=Accessoires; prix=125 DH; stock=103; fournisseur=MaghrebTech; ville_stock=Errachidia
id=06898; nom=Projecteur; categorie=Bureautique; prix=5678 DH; stock=79; fournisseur=AtlasCom; ville_stock=Agadir
id=06899; nom=Scanner; categorie=Bureautique; prix=1420 DH; stock=191; fournisseur=CasaDigital; ville_stock=Settat
id=06900; nom=Imprimante laser; categorie=Bureautique; prix=2358 DH; stock=200; fournisseur=MaghrebTech; ville_stock=Settat
id=06901; nom=Clavier mecanique; categorie=Accessoires; prix=454 DH; stock=201; fournisseur=CasaDigital; ville_stock=Tetouan
id=06902; nom=Imprimante laser; categorie=Bureautique; prix=2058 DH; stock=87; fournisseur=NordInfo; ville_stock=Meknes
id=06903; nom=Ecran 24 pouces; categorie=Informatique; prix=1606 DH; stock=185; fournisseur=CasaDigital; ville_stock=Kenitra
id=06904; nom=Routeur WiFi; categorie=Reseau; prix=635 DH; stock=416; fournisseur=NordInfo; ville_stock=Kenitra
id=06905; nom=Casque audio; categorie=Accessoires; prix=332 DH; stock=188; fournisseur=TechMaroc; ville_stock=Kenitra
id=06906; nom=Scanner; categorie=Bureautique; prix=1247 DH; stock=40; fournisseur=MaghrebTech; ville_stock=Meknes
id=06907; nom=Clavier mecanique; categorie=Accessoires; prix=476 DH; stock=143; fournisseur=RabatIT; ville_stock=Tetouan
id=06908; nom=Disque SSD 1To; categorie=Stockage; prix=1232 DH; stock=183; fournisseur=RabatIT; ville_stock=Nador
id=06909; nom=Imprimante laser; categorie=Bureautique; prix=1950 DH; stock=267; fournisseur=NordInfo; ville_stock=Tetouan
id=06910; nom=Tablette graphique; categorie=Informatique; prix=1741 DH; stock=249; fournisseur=MaghrebTech; ville_stock=Casablanca
id=06911; nom=Ecran 24 pouces; categorie=Informatique; prix=1440 DH; stock=95; fournisseur=TechMaroc; ville_stock=Tanger
id=06912; nom=Projecteur; categorie=Bureautique; prix=4774 DH; stock=206; fournisseur=CasaDigital; ville_stock=Safi
id=06913; nom=Casque audio; categorie=Accessoires; prix=437 DH; stock=117; fournisseur=MaghrebTech; ville_stock=Tetouan
id=06914; nom=Webcam HD; categorie=Accessoires; prix=478 DH; stock=112; fournisseur=MaghrebTech; ville_stock=Tanger
id=06915; nom=Projecteur; categorie=Bureautique; prix=6151 DH; stock=63; fournisseur=MaghrebTech; ville_stock=Meknes
id=06916; nom=Ecran 24 pouces; categorie=Informatique; prix=1654 DH; stock=227; fournisseur=NordInfo; ville_stock=Tanger
id=06917; nom=Ecran 24 pouces; categorie=Informatique; prix=1949 DH; stock=478; fournisseur=MaghrebTech; ville_stock=Settat
id=06918; nom=Souris sans fil; categorie=Accessoires; prix=112 DH; stock=94; fournisseur=TechMaroc; ville_stock=Errachidia
id=06919; nom=Ordinateur portable; categorie=Informatique; prix=7807 DH; stock=12; fournisseur=NordInfo; ville_stock=Casablanca
id=06920; nom=Ordinateur portable; categorie=Informatique; prix=8941 DH; stock=265; fournisseur=AtlasCom; ville_stock=Kenitra
id=06921; nom=Disque SSD 1To; categorie=Stockage; prix=1016 DH; stock=161; fournisseur=RabatIT; ville_stock=Casablanca
id=06922; nom=Webcam HD; categorie=Accessoires; prix=450 DH; stock=368; fournisseur=RabatIT; ville_stock=Tanger
id=06923; nom=Routeur WiFi; categorie=Reseau; prix=739 DH; stock=87; fournisseur=MaghrebTech; ville_stock=Safi
id=06924; nom=Serveur NAS; categorie=Stockage; prix=7329 DH; stock=134; fournisseur=CasaDigital; ville_stock=Casablanca
id=06925; nom=Clavier mecanique; categorie=Accessoires; prix=447 DH; stock=295; fournisseur=RabatIT; ville_stock=El Jadida
id=06926; nom=Scanner; categorie=Bureautique; prix=1507 DH; stock=134; fournisseur=AtlasCom; ville_stock=Errachidia
id=06927; nom=Ordinateur portable; categorie=Informatique; prix=10238 DH; stock=234; fournisseur=NordInfo; ville_stock=Rabat
id=06928; nom=Ordinateur portable; categorie=Informatique; prix=9446 DH; stock=302; fournisseur=NordInfo; ville_stock=Marrakech
id=06929; nom=Imprimante laser; categorie=Bureautique; prix=2732 DH; stock=127; fournisseur=RabatIT; ville_stock=Agadir
id=06930; nom=Onduleur; categorie=Bureautique; prix=1568 DH; stock=450; fournisseur=TechMaroc; ville_stock=El Jadida
id=06931; nom=Scanner; categorie=Bureautique; prix=1310 DH; stock=39; fournisseur=MaghrebTech; ville_stock=Taza
id=06932; nom=Webcam HD; categorie=Accessoires; prix=462 DH; stock=336; fournisseur=AtlasCom; ville_stock=Marrakech
id=06933; nom=Souris sans fil; categorie=Accessoires; prix=140 DH; stock=80; fournisseur=RabatIT; ville_stock=Marrakech
id=06934; nom=Switch 24 ports; categorie=Reseau; prix=2519 DH; stock=302; fournisseur=AtlasCom; ville_stock=Casablanca
id=06935; nom=Ecran 24 pouces; categorie=Informatique; prix=1863 DH; stock=395; fournisseur=RabatIT; ville_stock=Casablanca
id=06936; nom=Projecteur; categorie=Bureautique; prix=6056 DH; stock=389; fournisseur=AtlasCom; ville_stock=Settat
id=06937; nom=Ordinateur portable; categorie=Informatique; prix=8788 DH; stock=456; fournisseur=NordInfo; ville_stock=Oujda
id=06938; nom=Serveur NAS; categorie=Stockage; prix=7254 DH; stock=254; fournisseur=CasaDigital; ville_stock=Agadir
id=06939; nom=Imprimante laser; categorie=Bureautique; prix=2332 DH; stock=98; fournisseur=TechMaroc; ville_stock=Tetouan
id=06940; nom=Tablette graphique; categorie=Informatique; prix=1836 DH; stock=56; fournisseur=RabatIT; ville_stock=Kenitra
id=06941; nom=Serveur NAS; categorie=Stockage; prix=5546 DH; stock=472; fournisseur=MaghrebTech; ville_stock=Oujda
id=06942; nom=Switch 24 ports; categorie=Reseau; prix=1789 DH; stock=203; fournisseur=MaghrebTech; ville_stock=Kenitra
id=06943; nom=Serveur NAS; categorie=Stockage; prix=5218 DH; stock=263; fournisseur=RabatIT; ville_stock=Rabat
id=06944; nom=Souris sans fil; categorie=Accessoires; prix=130 DH; stock=206; fournisseur=NordInfo; ville_stock=Casablanca
id=06945; nom=Ordinateur portable; categorie=Informatique; prix=9448 DH; stock=13; fournisseur=MaghrebTech; ville_stock=Casablanca
id=06946; nom=Imprimante laser; categorie=Bureautique; prix=2500 DH; stock=115; fournisseur=NordInfo; ville_stock=Settat
id=06947; nom=Ordinateur portable; categorie=Informatique; prix=9074 DH; stock=106; fournisseur=CasaDigital; ville_stock=Taza
id=06948; nom=Tablette graphique; categorie=Informatique; prix=1615 DH; stock=300; fournisseur=MaghrebTech; ville_stock=Beni Mellal
id=06949; nom=Ecran 24 pouces; categorie=Informatique; prix=1790 DH; stock=35; fournisseur=CasaDigital; ville_stock=Nador
id=06950; nom=Routeur WiFi; categorie=Reseau; prix=738 DH; stock=426; fournisseur=CasaDigital; ville_stock=Mohammedia
id=06951; nom=Onduleur; categorie=Bureautique; prix=1173 DH; stock=470; fournisseur=TechMaroc; ville_stock=Laayoune
id=06952; nom=Onduleur; categorie=Bureautique; prix=1304 DH; stock=84; fournisseur=RabatIT; ville_stock=Mohammedia
id=06953; nom=Projecteur; categorie=Bureautique; prix=5648 DH; stock=12; fournisseur=TechMaroc; ville_stock=Tetouan
id=06954; nom=Casque audio; categorie=Accessoires; prix=338 DH; stock=307; fournisseur=MaghrebTech; ville_stock=Casablanca
id=06955; nom=Ordinateur portable; categorie=Informatique; prix=7616 DH; stock=365; fournisseur=AtlasCom; ville_stock=Dakhla
id=06956; nom=Imprimante laser; categorie=Bureautique; prix=2643 DH; stock=319; fournisseur=TechMaroc; ville_stock=Oujda
id=06957; nom=Clavier mecanique; categorie=Accessoires; prix=410 DH; stock=417; fournisseur=CasaDigital; ville_stock=Marrakech
id=06958; nom=Serveur NAS; categorie=Stockage; prix=6308 DH; stock=481; fournisseur=TechMaroc; ville_stock=Errachidia
id=06959; nom=Switch 24 ports; categorie=Reseau; prix=2253 DH; stock=50; fournisseur=TechMaroc; ville_stock=Rabat
id=06960; nom=Webcam HD; categorie=Accessoires; prix=394 DH; stock=114; fournisseur=MaghrebTech; ville_stock=Safi
id=06961; nom=Tablette graphique; categorie=Informatique; prix=1310 DH; stock=166; fournisseur=MaghrebTech; ville_stock=Dakhla
id=06962; nom=Casque audio; categorie=Accessoires; prix=293 DH; stock=60; fournisseur=AtlasCom; ville_stock=Oujda
id=06963; nom=Ecran 24 pouces; categorie=Informatique; prix=1515 DH; stock=134; fournisseur=NordInfo; ville_stock=Casablanca
id=06964; nom=Onduleur; categorie=Bureautique; prix=1657 DH; stock=359; fournisseur=MaghrebTech; ville_stock=Safi
id=06965; nom=Ecran 24 pouces; categorie=Informatique; prix=1600 DH; stock=63; fournisseur=RabatIT; ville_stock=Safi
id=06966; nom=Clavier mecanique; categorie=Accessoires; prix=525 DH; stock=187; fournisseur=RabatIT; ville_stock=Laayoune
id=06967; nom=Webcam HD; categorie=Accessoires; prix=506 DH; stock=105; fournisseur=RabatIT; ville_stock=Tanger
id=06968; nom=Ecran 24 pouces; categorie=Informatique; prix=2137 DH; stock=328; fournisseur=RabatIT; ville_stock=Fes
id=06969; nom=Scanner; categorie=Bureautique; prix=1506 DH; stock=203; fournisseur=TechMaroc; ville_stock=Dakhla
id=06970; nom=Ordinateur portable; categorie=Informatique; prix=8826 DH; stock=445; fournisseur=AtlasCom; ville_stock=Laayoune
id=06971; nom=Tablette graphique; categorie=Informatique; prix=1660 DH; stock=62; fournisseur=CasaDigital; ville_stock=Nador
id=06972; nom=Scanner; categorie=Bureautique; prix=1514 DH; stock=388; fournisseur=CasaDigital; ville_stock=Safi
id=06973; nom=Imprimante laser; categorie=Bureautique; prix=2412 DH; stock=271; fournisseur=AtlasCom; ville_stock=Errachidia
id=06974; nom=Projecteur; categorie=Bureautique; prix=4842 DH; stock=463; fournisseur=RabatIT; ville_stock=El Jadida
id=06975; nom=Routeur WiFi; categorie=Reseau; prix=755 DH; stock=137; fournisseur=RabatIT; ville_stock=Oujda
id=06976; nom=Webcam HD; categorie=Accessoires; prix=383 DH; stock=34; fournisseur=AtlasCom; ville_stock=El Jadida
id=06977; nom=Tablette graphique; categorie=Informatique; prix=1557 DH; stock=212; fournisseur=AtlasCom; ville_stock=Settat
id=06978; nom=Tablette graphique; categorie=Informatique; prix=1842 DH; stock=483; fournisseur=NordInfo; ville_stock=Laayoune
id=06979; nom=Projecteur; categorie=Bureautique; prix=4943 DH; stock=322; fournisseur=AtlasCom; ville_stock=Marrakech
id=06980; nom=Clavier mecanique; categorie=Accessoires; prix=451 DH; stock=382; fournisseur=RabatIT; ville_stock=Kenitra
id=06981; nom=Ordinateur portable; categorie=Informatique; prix=8751 DH; stock=469; fournisseur=CasaDigital; ville_stock=Nador
id=06982; nom=Clavier mecanique; categorie=Accessoires; prix=461 DH; stock=338; fournisseur=AtlasCom; ville_stock=Mohammedia
id=06983; nom=Serveur NAS; categorie=Stockage; prix=7223 DH; stock=243; fournisseur=AtlasCom; ville_stock=Errachidia
id=06984; nom=Casque audio; categorie=Accessoires; prix=329 DH; stock=466; fournisseur=NordInfo; ville_stock=Laayoune
id=06985; nom=Ordinateur portable; categorie=Informatique; prix=6897 DH; stock=354; fournisseur=MaghrebTech; ville_stock=Agadir
id=06986; nom=Switch 24 ports; categorie=Reseau; prix=1892 DH; stock=398; fournisseur=TechMaroc; ville_stock=Nador
id=06987; nom=Ordinateur portable; categorie=Informatique; prix=7170 DH; stock=125; fournisseur=NordInfo; ville_stock=Marrakech
id=06988; nom=Switch 24 ports; categorie=Reseau; prix=1992 DH; stock=375; fournisseur=TechMaroc; ville_stock=Mohammedia
id=06989; nom=Projecteur; categorie=Bureautique; prix=5271 DH; stock=42; fournisseur=CasaDigital; ville_stock=Fes
id=06990; nom=Tablette graphique; categorie=Informatique; prix=1617 DH; stock=55; fournisseur=MaghrebTech; ville_stock=Rabat
id=06991; nom=Routeur WiFi; categorie=Reseau; prix=889 DH; stock=106; fournisseur=AtlasCom; ville_stock=Tetouan
id=06992; nom=Casque audio; categorie=Accessoires; prix=407 DH; stock=450; fournisseur=NordInfo; ville_stock=Marrakech
id=06993; nom=Onduleur; categorie=Bureautique; prix=1764 DH; stock=475; fournisseur=NordInfo; ville_stock=Safi
id=06994; nom=Tablette graphique; categorie=Informatique; prix=1488 DH; stock=146; fournisseur=AtlasCom; ville_stock=Beni Mellal
id=06995; nom=Projecteur; categorie=Bureautique; prix=5916 DH; stock=325; fournisseur=AtlasCom; ville_stock=Dakhla
id=06996; nom=Imprimante laser; categorie=Bureautique; prix=2494 DH; stock=148; fournisseur=TechMaroc; ville_stock=Tetouan
id=06997; nom=Webcam HD; categorie=Accessoires; prix=457 DH; stock=155; fournisseur=MaghrebTech; ville_stock=Casablanca
id=06998; nom=Imprimante laser; categorie=Bureautique; prix=2566 DH; stock=431; fournisseur=NordInfo; ville_stock=Kenitra
id=06999; nom=Casque audio; categorie=Accessoires; prix=413 DH; stock=316; fournisseur=AtlasCom; ville_stock=Agadir
id=07000; nom=Ordinateur portable; categorie=Informatique; prix=8675 DH; stock=96; fournisseur=TechMaroc; ville_stock=Meknes
id=07001; nom=Ecran 24 pouces; categorie=Informatique; prix=1866 DH; stock=343; fournisseur=CasaDigital; ville_stock=Safi
id=07002; nom=Routeur WiFi; categorie=Reseau; prix=638 DH; stock=160; fournisseur=NordInfo; ville_stock=Oujda
id=07003; nom=Serveur NAS; categorie=Stockage; prix=5521 DH; stock=366; fournisseur=CasaDigital; ville_stock=Agadir
id=07004; nom=Souris sans fil; categorie=Accessoires; prix=122 DH; stock=2; fournisseur=CasaDigital; ville_stock=El Jadida
id=07005; nom=Disque SSD 1To; categorie=Stockage; prix=1015 DH; stock=381; fournisseur=AtlasCom; ville_stock=Marrakech
id=07006; nom=Webcam HD; categorie=Accessoires; prix=434 DH; stock=19; fournisseur=CasaDigital; ville_stock=Oujda
id=07007; nom=Ordinateur portable; categorie=Informatique; prix=7065 DH; stock=397; fournisseur=NordInfo; ville_stock=Taza
id=07008; nom=Clavier mecanique; categorie=Accessoires; prix=399 DH; stock=424; fournisseur=NordInfo; ville_stock=Marrakech
id=07009; nom=Scanner; categorie=Bureautique; prix=1150 DH; stock=402; fournisseur=CasaDigital; ville_stock=Nador
id=07010; nom=Casque audio; categorie=Accessoires; prix=340 DH; stock=256; fournisseur=RabatIT; ville_stock=Fes
id=07011; nom=Routeur WiFi; categorie=Reseau; prix=862 DH; stock=381; fournisseur=TechMaroc; ville_stock=Rabat
id=07012; nom=Projecteur; categorie=Bureautique; prix=5130 DH; stock=98; fournisseur=TechMaroc; ville_stock=Tetouan
id=07013; nom=Souris sans fil; categorie=Accessoires; prix=141 DH; stock=127; fournisseur=RabatIT; ville_stock=Errachidia
id=07014; nom=Serveur NAS; categorie=Stockage; prix=5748 DH; stock=398; fournisseur=NordInfo; ville_stock=Errachidia
id=07015; nom=Imprimante laser; categorie=Bureautique; prix=2732 DH; stock=417; fournisseur=CasaDigital; ville_stock=Nador
id=07016; nom=Switch 24 ports; categorie=Reseau; prix=2302 DH; stock=86; fournisseur=CasaDigital; ville_stock=Meknes
id=07017; nom=Ordinateur portable; categorie=Informatique; prix=9538 DH; stock=482; fournisseur=CasaDigital; ville_stock=Fes
id=07018; nom=Onduleur; categorie=Bureautique; prix=1785 DH; stock=478; fournisseur=AtlasCom; ville_stock=Agadir
id=07019; nom=Tablette graphique; categorie=Informatique; prix=1952 DH; stock=212; fournisseur=MaghrebTech; ville_stock=Taza
id=07020; nom=Disque SSD 1To; categorie=Stockage; prix=989 DH; stock=48; fournisseur=RabatIT; ville_stock=Laayoune
id=07021; nom=Projecteur; categorie=Bureautique; prix=5342 DH; stock=491; fournisseur=MaghrebTech; ville_stock=Kenitra
id=07022; nom=Imprimante laser; categorie=Bureautique; prix=2290 DH; stock=362; fournisseur=RabatIT; ville_stock=Settat
id=07023; nom=Routeur WiFi; categorie=Reseau; prix=788 DH; stock=288; fournisseur=TechMaroc; ville_stock=Meknes
id=07024; nom=Imprimante laser; categorie=Bureautique; prix=2535 DH; stock=140; fournisseur=MaghrebTech; ville_stock=Rabat
id=07025; nom=Serveur NAS; categorie=Stockage; prix=6150 DH; stock=464; fournisseur=MaghrebTech; ville_stock=Oujda
id=07026; nom=Ordinateur portable; categorie=Informatique; prix=8810 DH; stock=183; fournisseur=RabatIT; ville_stock=Marrakech
id=07027; nom=Tablette graphique; categorie=Informatique; prix=1539 DH; stock=303; fournisseur=RabatIT; ville_stock=Meknes
id=07028; nom=Clavier mecanique; categorie=Accessoires; prix=471 DH; stock=443; fournisseur=CasaDigital; ville_stock=Casablanca
id=07029; nom=Webcam HD; categorie=Accessoires; prix=437 DH; stock=288; fournisseur=AtlasCom; ville_stock=Tanger
id=07030; nom=Souris sans fil; categorie=Accessoires; prix=115 DH; stock=16; fournisseur=NordInfo; ville_stock=Marrakech
id=07031; nom=Clavier mecanique; categorie=Accessoires; prix=360 DH; stock=238; fournisseur=NordInfo; ville_stock=Fes
id=07032; nom=Ecran 24 pouces; categorie=Informatique; prix=2234 DH; stock=488; fournisseur=NordInfo; ville_stock=Nador
id=07033; nom=Disque SSD 1To; categorie=Stockage; prix=1048 DH; stock=493; fournisseur=AtlasCom; ville_stock=Dakhla
id=07034; nom=Casque audio; categorie=Accessoires; prix=427 DH; stock=412; fournisseur=RabatIT; ville_stock=Settat
id=07035; nom=Casque audio; categorie=Accessoires; prix=328 DH; stock=69; fournisseur=TechMaroc; ville_stock=Rabat
id=07036; nom=Tablette graphique; categorie=Informatique; prix=1638 DH; stock=361; fournisseur=MaghrebTech; ville_stock=Taza
id=07037; nom=Clavier mecanique; categorie=Accessoires; prix=389 DH; stock=465; fournisseur=AtlasCom; ville_stock=Tetouan
id=07038; nom=Serveur NAS; categorie=Stockage; prix=6361 DH; stock=455; fournisseur=TechMaroc; ville_stock=Marrakech
id=07039; nom=Imprimante laser; categorie=Bureautique; prix=2198 DH; stock=198; fournisseur=AtlasCom; ville_stock=Taza
id=07040; nom=Clavier mecanique; categorie=Accessoires; prix=388 DH; stock=234; fournisseur=TechMaroc; ville_stock=Beni Mellal
id=07041; nom=Souris sans fil; categorie=Accessoires; prix=127 DH; stock=440; fournisseur=MaghrebTech; ville_stock=Safi
id=07042; nom=Clavier mecanique; categorie=Accessoires; prix=396 DH; stock=116; fournisseur=TechMaroc; ville_stock=Laayoune
id=07043; nom=Disque SSD 1To; categorie=Stockage; prix=922 DH; stock=106; fournisseur=NordInfo; ville_stock=Casablanca
id=07044; nom=Routeur WiFi; categorie=Reseau; prix=636 DH; stock=102; fournisseur=NordInfo; ville_stock=Beni Mellal
id=07045; nom=Imprimante laser; categorie=Bureautique; prix=1851 DH; stock=193; fournisseur=TechMaroc; ville_stock=Tanger
id=07046; nom=Projecteur; categorie=Bureautique; prix=5186 DH; stock=175; fournisseur=RabatIT; ville_stock=Safi
id=07047; nom=Casque audio; categorie=Accessoires; prix=431 DH; stock=137; fournisseur=MaghrebTech; ville_stock=Safi
id=07048; nom=Scanner; categorie=Bureautique; prix=1067 DH; stock=430; fournisseur=RabatIT; ville_stock=Kenitra
id=07049; nom=Ecran 24 pouces; categorie=Informatique; prix=2244 DH; stock=201; fournisseur=AtlasCom; ville_stock=Meknes
id=07050; nom=Routeur WiFi; categorie=Reseau; prix=622 DH; stock=259; fournisseur=AtlasCom; ville_stock=Taza
id=07051; nom=Scanner; categorie=Bureautique; prix=1528 DH; stock=222; fournisseur=AtlasCom; ville_stock=Rabat
id=07052; nom=Routeur WiFi; categorie=Reseau; prix=779 DH; stock=169; fournisseur=CasaDigital; ville_stock=Safi
id=07053; nom=Routeur WiFi; categorie=Reseau; prix=735 DH; stock=189; fournisseur=MaghrebTech; ville_stock=Casablanca
id=07054; nom=Routeur WiFi; categorie=Reseau; prix=850 DH; stock=485; fournisseur=CasaDigital; ville_stock=Fes
id=07055; nom=Serveur NAS; categorie=Stockage; prix=7130 DH; stock=350; fournisseur=RabatIT; ville_stock=Kenitra
id=07056; nom=Casque audio; categorie=Accessoires; prix=332 DH; stock=175; fournisseur=TechMaroc; ville_stock=Safi
id=07057; nom=Ecran 24 pouces; categorie=Informatique; prix=2231 DH; stock=174; fournisseur=TechMaroc; ville_stock=Meknes
id=07058; nom=Serveur NAS; categorie=Stockage; prix=5769 DH; stock=110; fournisseur=CasaDigital; ville_stock=Dakhla
id=07059; nom=Ordinateur portable; categorie=Informatique; prix=8527 DH; stock=51; fournisseur=NordInfo; ville_stock=Dakhla
id=07060; nom=Casque audio; categorie=Accessoires; prix=405 DH; stock=324; fournisseur=NordInfo; ville_stock=Beni Mellal
id=07061; nom=Clavier mecanique; categorie=Accessoires; prix=539 DH; stock=298; fournisseur=MaghrebTech; ville_stock=Dakhla
id=07062; nom=Tablette graphique; categorie=Informatique; prix=1427 DH; stock=404; fournisseur=TechMaroc; ville_stock=El Jadida
id=07063; nom=Onduleur; categorie=Bureautique; prix=1391 DH; stock=416; fournisseur=CasaDigital; ville_stock=Errachidia
id=07064; nom=Imprimante laser; categorie=Bureautique; prix=2406 DH; stock=325; fournisseur=NordInfo; ville_stock=Fes
id=07065; nom=Ecran 24 pouces; categorie=Informatique; prix=1781 DH; stock=14; fournisseur=TechMaroc; ville_stock=Casablanca
id=07066; nom=Souris sans fil; categorie=Accessoires; prix=139 DH; stock=142; fournisseur=TechMaroc; ville_stock=Oujda
id=07067; nom=Routeur WiFi; categorie=Reseau; prix=926 DH; stock=73; fournisseur=CasaDigital; ville_stock=Meknes
id=07068; nom=Ordinateur portable; categorie=Informatique; prix=7440 DH; stock=470; fournisseur=RabatIT; ville_stock=Laayoune
id=07069; nom=Disque SSD 1To; categorie=Stockage; prix=930 DH; stock=422; fournisseur=CasaDigital; ville_stock=Marrakech
id=07070; nom=Serveur NAS; categorie=Stockage; prix=5746 DH; stock=483; fournisseur=AtlasCom; ville_stock=Dakhla
id=07071; nom=Serveur NAS; categorie=Stockage; prix=6973 DH; stock=124; fournisseur=TechMaroc; ville_stock=Casablanca
id=07072; nom=Imprimante laser; categorie=Bureautique; prix=2518 DH; stock=4; fournisseur=RabatIT; ville_stock=Beni Mellal
id=07073; nom=Scanner; categorie=Bureautique; prix=1281 DH; stock=435; fournisseur=RabatIT; ville_stock=Errachidia
id=07074; nom=Routeur WiFi; categorie=Reseau; prix=847 DH; stock=23; fournisseur=MaghrebTech; ville_stock=Meknes
id=07075; nom=Ecran 24 pouces; categorie=Informatique; prix=2210 DH; stock=376; fournisseur=AtlasCom; ville_stock=Marrakech
id=07076; nom=Routeur WiFi; categorie=Reseau; prix=805 DH; stock=46; fournisseur=TechMaroc; ville_stock=Mohammedia
id=07077; nom=Clavier mecanique; categorie=Accessoires; prix=506 DH; stock=24; fournisseur=AtlasCom; ville_stock=Beni Mellal
id=07078; nom=Projecteur; categorie=Bureautique; prix=4929 DH; stock=290; fournisseur=NordInfo; ville_stock=Tanger
id=07079; nom=Onduleur; categorie=Bureautique; prix=1767 DH; stock=258; fournisseur=NordInfo; ville_stock=Safi
id=07080; nom=Tablette graphique; categorie=Informatique; prix=1325 DH; stock=157; fournisseur=CasaDigital; ville_stock=Taza
id=07081; nom=Serveur NAS; categorie=Stockage; prix=5317 DH; stock=83; fournisseur=RabatIT; ville_stock=Safi
id=07082; nom=Switch 24 ports; categorie=Reseau; prix=1901 DH; stock=466; fournisseur=AtlasCom; ville_stock=El Jadida
id=07083; nom=Projecteur; categorie=Bureautique; prix=4474 DH; stock=325; fournisseur=CasaDigital; ville_stock=Laayoune
id=07084; nom=Tablette graphique; categorie=Informatique; prix=1878 DH; stock=415; fournisseur=NordInfo; ville_stock=Tetouan
id=07085; nom=Ecran 24 pouces; categorie=Informatique; prix=1689 DH; stock=238; fournisseur=NordInfo; ville_stock=Errachidia
id=07086; nom=Tablette graphique; categorie=Informatique; prix=1845 DH; stock=18; fournisseur=RabatIT; ville_stock=Laayoune
id=07087; nom=Switch 24 ports; categorie=Reseau; prix=1710 DH; stock=178; fournisseur=TechMaroc; ville_stock=Taza
id=07088; nom=Clavier mecanique; categorie=Accessoires; prix=552 DH; stock=396; fournisseur=CasaDigital; ville_stock=Fes
id=07089; nom=Imprimante laser; categorie=Bureautique; prix=2602 DH; stock=377; fournisseur=MaghrebTech; ville_stock=Fes
id=07090; nom=Onduleur; categorie=Bureautique; prix=1753 DH; stock=466; fournisseur=RabatIT; ville_stock=Laayoune
id=07091; nom=Projecteur; categorie=Bureautique; prix=5185 DH; stock=225; fournisseur=TechMaroc; ville_stock=El Jadida
id=07092; nom=Routeur WiFi; categorie=Reseau; prix=908 DH; stock=430; fournisseur=NordInfo; ville_stock=Safi
id=07093; nom=Switch 24 ports; categorie=Reseau; prix=1919 DH; stock=62; fournisseur=MaghrebTech; ville_stock=Meknes
id=07094; nom=Projecteur; categorie=Bureautique; prix=6342 DH; stock=347; fournisseur=AtlasCom; ville_stock=Meknes
id=07095; nom=Souris sans fil; categorie=Accessoires; prix=133 DH; stock=458; fournisseur=TechMaroc; ville_stock=Safi
id=07096; nom=Routeur WiFi; categorie=Reseau; prix=621 DH; stock=400; fournisseur=AtlasCom; ville_stock=Rabat
id=07097; nom=Souris sans fil; categorie=Accessoires; prix=97 DH; stock=346; fournisseur=TechMaroc; ville_stock=Beni Mellal
id=07098; nom=Ecran 24 pouces; categorie=Informatique; prix=1534 DH; stock=373; fournisseur=TechMaroc; ville_stock=Mohammedia
id=07099; nom=Projecteur; categorie=Bureautique; prix=5779 DH; stock=366; fournisseur=TechMaroc; ville_stock=Mohammedia
id=07100; nom=Casque audio; categorie=Accessoires; prix=371 DH; stock=184; fournisseur=TechMaroc; ville_stock=Mohammedia
id=07101; nom=Routeur WiFi; categorie=Reseau; prix=900 DH; stock=93; fournisseur=RabatIT; ville_stock=Tetouan
id=07102; nom=Ecran 24 pouces; categorie=Informatique; prix=1799 DH; stock=133; fournisseur=MaghrebTech; ville_stock=Dakhla
id=07103; nom=Projecteur; categorie=Bureautique; prix=4634 DH; stock=43; fournisseur=RabatIT; ville_stock=Kenitra
id=07104; nom=Disque SSD 1To; categorie=Stockage; prix=1171 DH; stock=362; fournisseur=NordInfo; ville_stock=Settat
id=07105; nom=Routeur WiFi; categorie=Reseau; prix=650 DH; stock=411; fournisseur=AtlasCom; ville_stock=Nador
id=07106; nom=Serveur NAS; categorie=Stockage; prix=6101 DH; stock=14; fournisseur=TechMaroc; ville_stock=Dakhla
id=07107; nom=Tablette graphique; categorie=Informatique; prix=1622 DH; stock=18; fournisseur=AtlasCom; ville_stock=Settat
id=07108; nom=Casque audio; categorie=Accessoires; prix=303 DH; stock=319; fournisseur=MaghrebTech; ville_stock=Beni Mellal
id=07109; nom=Ecran 24 pouces; categorie=Informatique; prix=2208 DH; stock=402; fournisseur=MaghrebTech; ville_stock=Errachidia
id=07110; nom=Ordinateur portable; categorie=Informatique; prix=8442 DH; stock=351; fournisseur=NordInfo; ville_stock=Marrakech
id=07111; nom=Imprimante laser; categorie=Bureautique; prix=2747 DH; stock=481; fournisseur=MaghrebTech; ville_stock=Taza
id=07112; nom=Switch 24 ports; categorie=Reseau; prix=1841 DH; stock=423; fournisseur=CasaDigital; ville_stock=Rabat
id=07113; nom=Casque audio; categorie=Accessoires; prix=348 DH; stock=436; fournisseur=TechMaroc; ville_stock=Dakhla
id=07114; nom=Projecteur; categorie=Bureautique; prix=5294 DH; stock=60; fournisseur=CasaDigital; ville_stock=Safi
id=07115; nom=Serveur NAS; categorie=Stockage; prix=6365 DH; stock=275; fournisseur=MaghrebTech; ville_stock=Oujda
